Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
46e0a3d9d7;2014-06-12;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-313] - Adding an initial way to import hashed passwords into Syncope from an LDAP backend;19;2
efc684bcbd;2014-06-12;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-313] - SyncActions implementation to sync passwords from a Database;19;1
7450a07e98;2014-06-13;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-506];19;2
d12db0f3c7;2014-06-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-502] Implementation provided for both core and console;19;26
856eafa692;2014-06-16;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-501] merge from branch 1_1_X;19;3
e917514b4d;2014-06-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-459] Some refinements;19;2
d01410b1d3;2014-06-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-488] Offline generation of WADL + HTML transformation;19;0
e62398514b;2014-06-17;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-501] improved membership virtual attributes management, added propagation of only membership virtual attributes;19;4
0fa005277c;2014-06-17;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-505] - Adding an initial PropagationActions implementation for DBs;19;1
9e8f642915;2014-06-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-505] Using known constants;19;1
591ff5ffc5;2014-06-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-123] Implementation provided for core and console;19;34
c356d53465;2014-06-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-507] Reworking provided patch;19;1
d04b3e2b1e;2014-06-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-507] Merge from 1_1_X;19;1
34ea443efa;2014-06-19;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-505] - Updating the DB Propagation Actions class;19;1
1bd086af5f;2014-06-19;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-509];19;5
050cf08297;2014-06-19;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-510] Restored resource search for roles;19;6
4fd7a195fd;2014-06-19;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-509] Merge from 1.1.X;19;6
91d7bba36b;2014-06-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-290] Preliminary refactoring;19;58
17fd667065;2014-06-20;AUTHOR=Massimiliano Perrone;MES=unnecessary selenium dependency #SYNCOPE-486;19;0
d2629d9f46;2014-06-20;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-505] - Finished with DB Propagation Action;19;2
6b3eb8a721;2014-06-20;AUTHOR=Massimiliano Perrone;MES=dependency and property for WADL #SYNCOPE-488;19;0
4ba7dde493;2014-06-20;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-473] implemented configuration interface for push tasks;19;14
a79e1f3d38;2014-06-20;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-512] merge with branch;19;1
bc9ec67d1f;2014-06-23;AUTHOR=Fabio Martelli;MES=[SYNCOPE-504] fix on the branch 1_1_X;19;1
33a1f53cc3;2014-06-23;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-505] - Adding initial LDAPPropagationActions class;19;1
0e47448acf;2014-06-24;AUTHOR=Massimiliano Perrone;MES=BVal libraries replaced with Hibernate Validatorin #SYNCOPE-461;19;0
cbe082a2eb;2014-06-24;AUTHOR=Fabio Martelli;MES=[SYNCOPE-515] fix for the branch;19;2
a167a8390c;2014-06-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-290] Implementation completed;19;75
088f5646df;2014-06-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-461] Preliminary commit: removing deprecated methods and setting deps as indicated by CXF;19;14
65f506efd5;2014-06-25;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-473] changed default Unmatching rule for sync task to PROVISION;19;3
c3b1410947;2014-06-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-486] Refuse in archetype;19;0
56c18fe785;2014-06-25;AUTHOR=Fabio Martelli;MES=[SYNCOPE-504, SYNCOPE-515] merge from the branch 1_1_X;19;22
eab47ce430;2014-06-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-461] Implementation provided;19;37
59ba01e7a9;2014-06-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-514] Setting SOAP bundle version to 1.2.8 which resolves the problems with Glassfish 4;19;0
e35c02a553;2014-06-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-517] Client REST calls for users and roles now feature ETag (when applicable);19;22
a84a4da715;2014-06-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-511] Now reporting root cause message;19;1
e039f89362;2014-06-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-511] Merge from 1_1_X;19;8
89d17fe981;2014-06-26;AUTHOR=Fabio Martelli;MES=[SYNCOPE-392] removed controllers from result handlers;19;12
7eda1690a7;2014-06-26;AUTHOR=Fabio Martelli;MES=[SYNCOPE-392, SYNCOPE-471] provided integration tests for push task with matching and unmatching rules;19;4
7d0c196cf6;2014-06-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-513] Sensible configuration provided via security.properties;19;3
7d705ad556;2014-06-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-164] implementation provided for core and console;19;24
8d951516e8;2014-06-30;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-505] - Adding integration tests;19;1
a05a46da05;2014-06-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-519] implementation provided;19;10
4a3988ff9b;2014-06-30;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-516] provided some smart binary schema enhancements to improve its usability;19;14
55a2996c92;2014-06-30;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-516] changed incorrect python mime type;19;0
20510d1baa;2014-07-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-519] Fixing JAX-RS problems;19;7
e3169a04a0;2014-07-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-519] Merge from 1_1_X;19;10
5f3f9d13d2;2014-07-01;AUTHOR=Fabio Martelli;MES=[SYNCOPE-392, SYNCOPE-471] integration test improvement;19;12
c5d7cf3f4f;2014-07-01;AUTHOR=Massimiliano Perrone;MES=beta version of installer #SYNCOPE-143;19;26
ddbb604af3;2014-07-01;AUTHOR=Massimiliano Perrone;MES=License #SYNCOPE-143;19;26
133994507c;2014-07-01;AUTHOR=Massimiliano Perrone;MES=mvn clean verify works fine #SYNCOPE-143;19;0
8ab5204aff;2014-07-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-143] Now the build should succeed;19;0
a427cd05c7;2014-07-02;AUTHOR=Fabio Martelli;MES=[SYNCOPE-392, SYNCOPE-471] integration test improvement + some fixes around sync matching/unmatching rules;19;10
72024c9920;2014-07-02;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-521;19;5
75330b221f;2014-07-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-524] Implementation provided, all code updated;19;32
a1d48ef53c;2014-07-02;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-522;19;1
f5e1c9921f;2014-07-02;AUTHOR=Fabio Martelli;MES=[SYNCOPE-471] fixed providing some improvement and integration tests for matching/unmatching rules about sync tasks;19;17
7bf4127e98;2014-07-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-520] New action for ActionLinksPanel;19;12
eed265e8c9;2014-07-02;AUTHOR=Massimiliano Perrone;MES=Fixed SYNCOPE-523;19;2
7771420d7d;2014-07-02;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-313] - Added integration tests;19;1
399de2db06;2014-07-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-520] Merge from 1_1_X;19;13
eca2559de0;2014-07-03;AUTHOR=Fabio Martelli;MES=Fixes SYNCOPE-392;19;10
9f7bb23dda;2014-07-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-313] Resolving IT conflicts;19;1
bdc4d84e1c;2014-07-03;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-525;19;5
e1c6977bcb;2014-07-03;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-527];19;3
4f522e9e88;2014-07-04;AUTHOR=Massimiliano Perrone;MES=Add a dir field for maven home directory #SYNCOPE-526;20;4
d534289c3a;2014-07-04;AUTHOR=Massimiliano Perrone;MES=Some changes for windows env #SYNCOPE-526;20;7
d9f64ff8cc;2014-07-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-313] Resolving IT conflicts (XML);20;2
ce6eaaf18b;2014-07-05;AUTHOR=Guido Wimmel;MES=[SYNCOPE-531] Fix: Failed login counter not reset if log.lastlogindate==false;20;1
a56e63ac3b;2014-07-05;AUTHOR=Guido Wimmel;MES=[SYNCOPE-531] Fix for implementation: set last login date only on successful authentication;20;1
e79714f872;2014-07-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-531] Changes are fine - provided small optimizations;20;1
81ad48c830;2014-07-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-531] Merge from 1_1_X;20;1
736f0e1742;2014-07-07;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-532;20;7
04d3aa3af4;2014-07-07;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-532;20;7
0b237956bd;2014-07-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-532] Fixing the build;20;0
7948f5c8ca;2014-07-11;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-391] password management made optional, null password can be stored on Syncope internal storage;20;34
2112b33c9a;2014-07-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-536] Upgraded;20;1
52ffa81d7a;2014-07-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-536] Merge from 1_2_X;20;1
feb1dd7056;2014-07-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-538] Global pom property added 'conf.directory' + various fixes;20;27
972ca985f1;2014-07-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-538] Merge from 1_2_X;20;27
94bcbfdfb0;2014-07-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-524] Renaming db columns according to their JSON content;20;2
cdfefa82a2;2014-07-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-524] Merge from 1_2_X;20;2
f1ec190a7f;2014-07-31;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-535] Applying provided patch;20;0
fb0d73fe94;2014-07-31;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-535] Merge from 1_2_X;20;0
be8d067018;2014-08-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-535] Adding LICENSE and NOTICE also under /usr/share/doc;20;0
2a8a2909dd;2014-08-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-535] Merge from 1_2_X;20;0
ff6a728d86;2014-08-01;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-537] Upgrade to ConnId 1.4.0.0;20;13
ef8379bea3;2014-08-01;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-537] Merge from 1_2_X;20;13
2cce61327d;2014-08-01;AUTHOR=Massimiliano Perrone;MES=Use maven-invoker lib instead of maven command with runtime exec lib + refactoring #SYNCOPE-526;20;7
a8c04e787b;2014-08-04;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-537] Deleted unnecessary underscore to comply with GuardedString of 1.4.0.0 connid version;20;1
bdc6d2129d;2014-08-04;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-537] Deleted unnecessary underscore to comply with GuardedString of 1.4.0.0 connid version (GuardedStringDeserializer);20;1
f064dce8b2;2014-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-538] mailTemplates/ subdir externalized;20;5
a02cf80afb;2014-08-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-138] Merge from 1_2_X;20;5
25bd8119f3;2014-08-05;AUTHOR=Massimiliano Perrone;MES=Fixed SYNCOPE-541 + bugfix;20;7
a1db33fa8f;2014-08-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-540] Using maven-replacer-plugin (instead of easier patch) for patching Activiti Modeler;20;0
8138e3c4bd;2014-08-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-540] Merge from 1_2_X;20;0
f579d388c2;2014-08-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-540] Fixing archetype's problem;20;0
6cb13879bb;2014-08-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-540] Merge from 1_2_X;20;0
d7e1ea1e69;2014-08-06;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-539] Edit user with resources causes Ajax failure;20;0
35a8dbef89;2014-08-06;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-539] Merge from 1_2_X;20;0
092222cc8c;2014-08-06;AUTHOR=Massimiliano Perrone;MES=deploy on Tomcat in Windows environment #SYNCOPE-526;20;6
c5ce9605f4;2014-08-07;AUTHOR=Massimiliano Perrone;MES=Removed Maven log from standard output #SYNCOPE-143;20;5
00662ab85c;2014-08-08;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-542;20;9
179e6dc9f9;2014-08-11;AUTHOR=Massimiliano Perrone;MES=Little bugfix #SYNCOPE-143;20;1
0e934604aa;2014-09-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-143] Removing Junit (and deps) from uber JAR;20;0
e5f684671e;2014-09-04;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-546] improved model-typing in date time field panel, solved date deletion problem;20;8
504fb159aa;2014-09-05;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-545] added management of null date, hour, minutes in date-time field panel;20;1
e760b9ce9a;2014-09-05;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-545] merge from branch 1.1.X, date-time field panel only;20;1
b98b4a961b;2014-09-05;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-545] merge from branch 1.2.X;20;1
83a805a463;2014-09-08;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-543];20;4
3903b84ed7;2014-09-08;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-543];20;1
dace282e2c;2014-09-08;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-543] Merge from 1_1_X;20;4
4dee80310a;2014-09-08;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-543] Merge from 1_2_X;20;4
e235ea1a50;2014-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-143] Removing any LAF preference to trigger default look and feel for any operating system;20;0
62e9790578;2014-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-143] Merge from 1_2_X;20;0
1939f52bc6;2014-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-544] Now having a dedicate LICENSE / NOTICE pair for all binary artifacts;20;0
04b81f0caf;2014-09-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-544] Merge from 1_2_X;20;0
3549ea69db;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Setting mail.smtp.auth as true when SMTP username is provided;21;1
20a338c2b9;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Merge and adapt from 1_1_X;21;1
0b5a345533;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Merge from 1_2_X;21;1
38d4aadb6c;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Avoid overwriting existing properties;21;1
4cc9738c92;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Merge from 1_2_X;21;1
e81f7d6d36;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Fixing notification test errors;21;1
73dad882dc;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-547] Merge from 1_2_X;21;1
70376d1aa2;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-548] Allows easier management of external Activiti Modeler;21;0
b818af2a10;2014-09-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-548] Merge from 1_2_X;21;0
5f9f136501;2014-09-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-549] Disable intermediate caching;21;2
0edddeafc4;2014-09-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-549] Merge from 1_2_X;21;2
55a33a6e46;2014-09-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-550] New non-test definition provided;21;0
a325166d2e;2014-09-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-550] Merge from 1_2_X;21;0
6eb22f6af5;2014-09-18;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-143] maven directory got from environment variable M2_HOME (empty if not set);21;0
1100aab00b;2014-09-18;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-143] Merge from branch 1_2_X;21;0
740bf422f1;2014-09-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] core features completed, now let's go to console;21;46
5a6ec3efe0;2014-09-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Merge from 1_2_X;21;46
17b1166786;2014-09-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Security question / answer management implemented in admin console + link for password reset request (null ATM);21;15
b866d94451;2014-09-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Merge from 1_2_X;21;15
33e5cd482f;2014-09-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Password reset request from admin console;21;3
589da6981e;2014-09-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Merge from 1_2_X;21;3
e18fe26f88;2014-09-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-551] Listing the first 1000 (say a high number) roles in the role tree;21;1
35219f85e8;2014-09-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-551] Merge from 1_2_X;21;1
2f4c3628f0;2014-09-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Handling of the whole password reset process now available via admin console;21;10
8cbafc7c0a;2014-09-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Merge from 1_2_X;21;10
d731d4b8f5;2014-09-26;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-529] provided proxy feature to installer;21;6
2c6f622699;2014-09-26;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-529] merge from branch 1_2_X;21;6
8c7ccb6dce;2014-09-29;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-553];21;2
ce54c5975d;2014-09-29;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-553] Merge from 1_2_X;21;2
f1a7b312c3;2014-09-30;AUTHOR=Guido Wimmel;MES=[SYNCOPE-555] check for id != 0 in *Controller.resolveReference();21;8
2a7877aed9;2014-09-30;AUTHOR=Guido Wimmel;MES=[SYNCOPE-555] Merge from 1_1_X;21;8
c6bb24c865;2014-09-30;AUTHOR=Guido Wimmel;MES=[SYNCOPE-555] Merge from 1_1_X, 1_2_X;21;8
4e444cd4b1;2014-09-30;AUTHOR=Massimiliano Perrone;MES=Fixed #SYNCOPE-552;21;7
ebcd3034d6;2014-10-01;AUTHOR=Massimiliano Perrone;MES=Added Maven logs #SYNCOPE-143;21;3
4353bd397c;2014-10-02;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-556];21;1
67a56d0a76;2014-10-02;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-556] Merge from 1_2_X;21;1
e804790118;2014-10-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Security question is now optional for password reset;21;9
47349b2322;2014-10-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-135] Merge from 1_2_X;21;9
8ac72fadc5;2014-10-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-557] Better null or empty check for matching condition;21;2
421a4e01a3;2014-10-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-557] Merge from 1_2_X;22;2
b8715c76ae;2014-10-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-560] Adjusting maven-war-plugin configuration;22;0
36425c3974;2014-10-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-560] Merge from 1_2_X;22;0
e078b845e8;2014-10-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-561] Applying provided patch;22;0
1f9af45636;2014-10-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-561] Merge from 1_2_X;22;0
2d05ff5bac;2014-10-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-562] Fixing ConfDAO implementation;22;2
3400ae9c74;2014-10-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-562] Merge from 1_2_X;22;2
8d41124a4a;2014-10-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-565] Applying provided patch;22;2
f7d2058876;2014-10-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-565] Merge from 1_2_X;22;2
14b9753b58;2014-10-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-566] Patch applied;22;1
05eb51deb0;2014-10-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-566] Merge from 1_2_X;22;1
abfb805074;2014-10-17;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-569];22;0
6bbfc32975;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-568] Applying provided patch;22;1
9cddacdf1a;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-568] Merge from 1_1_X;22;1
f99657a2a6;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-567] Applying provided patch;22;1
08e7032f35;2014-10-17;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-558];22;23
03a59e783b;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-558] Silence unwanted errors;22;1
2820eb2544;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-568] Enhancement;22;1
fa76ed4497;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-559] Change POM SCM coordinates;22;0
27832f7414;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-559] Change POM SCM coordinates;22;0
8088dca109;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-559] Change POM SCM coordinates;22;0
0690d6fd2d;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-559] Updating site info;22;0
119edaa92c;2014-10-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-559] Updating site info;22;0
2674037d4e;2014-10-22;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-558];22;2
c6adbef3ce;2014-10-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-570] Applying provided patch;22;11
c5439d1f28;2014-10-22;AUTHOR=massi;MES=Added version check to choose right repository. Fixed #SYNCOPE-575;22;2
ad6f31b29b;2014-10-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-571] Applying provided patch;22;1
4e29d42fd4;2014-10-22;AUTHOR=Guido Wimmel;MES=[SYNCOPE-574] null-safe ConnConfProperty.compareTo();22;1
54f129513b;2014-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-573][SYNCOPE-554] Now using all brand new connectors updated to ConnId 1.4.0.0;22;5
7c714f31c2;2014-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-564] Now any authenticated user can read the defined security questions;22;5
0a768e4f9f;2014-10-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-558] Fixing ordering issue;22;14
424785ac3f;2014-10-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-558] Hiding special layour conf params;22;3
79ddbdc3ac;2014-10-27;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-558] Managing Template layout for AttributePanel;22;2
a23ef02f2c;2014-10-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-596] Packaging IT configuration;22;0
15ac9a5c72;2014-10-29;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-597] SyncToken serialization;22;3
