Version;ClassName;Size;LOC_touched;NR;NFix;NAuth;LOC_added;MAX_LOC_added;AVG_LOC_added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;WeightedAge;Buggy
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java;24;47;1;1;1;47;47;47.0;47;47;47.0;32;32;32.0;0;0.0;Yes
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java;23;46;1;1;1;46;46;46.0;46;46;46.0;32;32;32.0;0;0.0;Yes
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;24;47;1;1;1;47;47;47.0;47;47;47.0;32;32;32.0;0;0.0;Yes
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;112;136;1;1;1;136;136;136.0;136;136;136.0;32;32;32.0;0;0.0;Yes
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;225;261;1;1;1;261;261;261.0;261;261;261.0;32;32;32.0;0;0.0;Yes
1;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;67;90;1;1;1;90;90;90.0;90;90;90.0;1;1;1.0;0;0.0;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;356;737;13;13;3;374;239;28.76;11;11;0.84;83;24;6.38;27;0.036635006784260515;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;131;139;8;8;3;116;61;14.5;93;93;11.62;34;17;4.25;27;0.19424460431654678;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;80;14;2;2;1;12;8;6.0;10;10;5.0;4;4;2.0;27;1.9285714285714286;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;308;334;3;3;1;253;241;84.33;172;172;57.33;45;33;15.0;27;0.08083832335329341;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;522;210;4;4;1;185;98;46.25;160;160;40.0;60;33;15.0;27;0.12857142857142856;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;189;69;2;2;1;49;42;24.5;29;29;14.5;37;33;18.5;27;0.391304347826087;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;209;172;1;1;1;172;172;172.0;172;172;172.0;4;4;4.0;27;0.1569767441860465;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;16;7;2;2;1;7;5;3.5;7;7;3.5;44;33;22.0;27;3.857142857142857;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;369;105;3;3;1;78;53;26.0;51;51;17.0;59;33;19.66;27;0.2571428571428571;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;51;25;1;1;1;23;23;23.0;21;21;21.0;11;11;11.0;27;1.08;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;22;4;1;1;1;4;4;4.0;4;4;4.0;11;11;11.0;27;6.75;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;158;4;1;1;1;4;4;4.0;4;4;4.0;11;11;11.0;27;6.75;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;20;5;1;1;1;5;5;5.0;5;5;5.0;11;11;11.0;27;5.4;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;38;5;1;1;1;5;5;5.0;5;5;5.0;11;11;11.0;27;5.4;No
2;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;396;19;2;2;1;18;17;9.0;17;17;8.5;44;33;22.0;27;1.4210526315789473;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;116;42;3;3;1;31;25;10.33;20;20;6.66;50;33;16.66;27;0.6428571428571429;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;56;9;2;2;1;9;5;4.5;9;9;4.5;44;33;22.0;27;3.0;Yes
2;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;213;246;1;1;1;246;246;246.0;246;246;246.0;11;11;11.0;0;0.0;No
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;292;57;4;4;3;46;33;11.5;35;35;8.75;38;17;9.5;27;0.47368421052631576;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;220;29;2;2;1;15;13;7.5;1;1;0.5;13;13;6.5;27;0.9310344827586207;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;634;301;9;9;3;222;95;24.66;143;143;15.88;70;24;7.77;27;0.08970099667774087;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;218;76;5;5;3;70;44;14.0;64;64;12.8;41;24;8.2;27;0.35526315789473684;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;548;209;6;6;2;163;155;27.16;117;117;19.5;62;17;10.33;27;0.1291866028708134;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;29;446;7;7;2;119;30;17.0;-208;0;-29.72;56;17;8.0;27;0.06053811659192825;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;105;42;2;2;1;40;39;20.0;38;38;19.0;14;10;7.0;27;0.6428571428571429;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;7;27;1;1;1;27;27;27.0;27;27;27.0;1;1;1.0;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;53;90;2;2;1;89;84;44.5;88;88;44.0;4;3;2.0;0;0.0;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;90;59;2;2;1;26;25;13.0;-7;0;-3.5;28;24;14.0;27;0.4576271186440678;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;123;42;2;2;2;12;7;6.0;-18;0;-9.0;9;5;4.5;27;0.6428571428571429;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;358;65;4;4;2;29;15;7.25;-7;0;-1.75;10;5;2.5;27;0.4153846153846154;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;35;7;1;1;1;5;5;5.0;3;3;3.0;4;4;4.0;27;3.857142857142857;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;588;1406;20;20;3;572;106;28.6;-262;0;-13.1;145;24;7.25;27;0.019203413940256046;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;108;62;3;3;2;61;30;20.33;60;60;20.0;8;5;2.66;27;0.43548387096774194;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;375;22;4;4;1;9;5;2.25;-4;0;-1.0;42;24;10.5;27;1.2272727272727273;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;568;303;10;10;3;197;48;19.7;91;91;9.1;61;24;6.1;27;0.0891089108910891;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;77;111;3;3;2;106;101;35.33;101;101;33.66;20;10;6.66;0;0.0;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;31;55;2;2;2;53;52;26.5;51;51;25.5;17;12;8.5;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;8;35;2;2;2;33;33;16.5;31;31;15.5;17;12;8.5;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;21;761;8;8;2;128;92;16.0;-505;0;-63.13;61;17;7.62;27;0.035479632063074903;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;7;133;2;2;1;80;79;40.0;27;27;13.5;19;12;9.5;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;19;60;1;1;1;60;60;60.0;60;60;60.0;12;12;12.0;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;245;192;6;6;2;182;110;30.33;172;172;28.66;30;12;5.0;27;0.140625;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;160;236;1;1;1;236;236;236.0;236;236;236.0;12;12;12.0;0;0.0;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;446;192;9;9;2;153;61;17.0;114;114;12.66;90;24;10.0;27;0.140625;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;70;90;1;1;1;90;90;90.0;90;90;90.0;12;12;12.0;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;20;58;1;1;1;58;58;58.0;58;58;58.0;12;12;12.0;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;38;13;1;1;1;9;9;9.0;5;5;5.0;2;2;2.0;27;2.076923076923077;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;67;35;1;1;1;26;26;26.0;17;17;17.0;2;2;2.0;27;0.7714285714285715;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;196;52;3;3;2;49;26;16.33;46;46;15.33;16;13;5.33;27;0.5192307692307693;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;241;414;3;3;2;407;397;135.66;400;400;133.33;37;33;12.33;0;0.0;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;261;431;2;2;1;428;424;214.0;425;425;212.5;37;33;18.5;0;0.0;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;982;1071;2;2;1;1056;1029;528.0;1041;1041;520.5;37;33;18.5;0;0.0;Yes
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;71;92;1;1;1;92;92;92.0;92;92;92.0;4;4;4.0;0;0.0;No
2;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;293;359;2;2;1;357;357;178.5;355;355;177.5;37;33;18.5;0;0.0;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;128;164;3;3;1;161;157;53.66;158;158;52.66;20;10;6.66;0;0.0;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;488;652;9;9;3;617;394;68.55;582;582;64.66;66;17;7.33;0;0.0;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;13;30;1;1;1;30;30;30.0;30;30;30.0;4;4;4.0;0;0.0;No
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;208;209;5;5;1;132;75;26.4;55;55;11.0;30;11;6.0;27;0.1291866028708134;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;38;235;5;5;1;74;36;14.8;-87;0;-17.4;34;10;6.8;27;0.1148936170212766;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;151;64;3;3;2;43;33;14.33;22;22;7.33;34;24;11.33;27;0.421875;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;0;0;2;2;2;0;0;0.0;0;0;0.0;27;17;13.5;0;0.0;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;112;103;6;6;3;30;19;5.0;-43;0;-7.17;74;24;12.33;27;0.2621359223300971;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;99;94;5;5;2;59;37;11.8;24;24;4.8;66;24;13.2;27;0.2872340425531915;Yes
2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;82;22;3;3;2;20;10;6.66;18;18;6.0;32;14;10.66;27;1.2272727272727273;Yes
2;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;976;135;2;2;1;131;126;65.5;127;127;63.5;19;14;9.5;27;0.2;Yes
